Unnamed: 0,topic,term,beta,ratio,label,decision
974,46,egypt,0.004268778,73.69815526,MiddleEastConflict,keep
975,46,middle-east,0.004111895,37.70065757,MiddleEastConflict,keep
976,46,jerusalem,0.003907948,214.3507207,MiddleEastConflict,keep
977,46,israelis,0.003845194,1115.475344,MiddleEastConflict,keep
979,46,arafat,0.002919587,874.2215463,MiddleEastConflict,keep
980,46,lebanese,0.00288821,261.0447771,MiddleEastConflict,keep
981,46,bosnia,0.002856834,231.0365986,MiddleEastConflict,drop
982,46,beirut,0.002841145,200.1087779,MiddleEastConflict,keep
983,46,egyptian,0.002339121,117.0490681,MiddleEastConflict,keep
985,46,plo,0.002182238,633.0584266,MiddleEastConflict,keep
986,46,cease-fire,0.00216655,511.7504375,MiddleEastConflict,keep
988,46,arabs,0.001837096,93.66824648,MiddleEastConflict,keep
989,46,tel,0.001727278,87.61929314,MiddleEastConflict,drop
991,46,palestine,0.001680213,355.2588222,MiddleEastConflict,keep
993,46,aviv,0.001523331,359.8187363,MiddleEastConflict,keep
994,46,hezbollah,0.001491954,396.7143999,MiddleEastConflict,keep
995,46,cairo,0.001397825,45.73310898,MiddleEastConflict,keep
997,46,israeli-military,0.00135076,391.8499678,MiddleEastConflict,keep
999,46,gaza-strip,0.001272319,380.9745696,MiddleEastConflict,keep
1001,46,mideast,0.001240942,53.39408672,MiddleEastConflict,keep
1003,46,palestinian-authority,0.001068371,332.2401077,MiddleEastConflict,keep
1005,46,peace-talks,0.001005618,75.7680438,MiddleEastConflict,keep
1008,46,israeli-palestinian,0.000880112,87.8459242,MiddleEastConflict,keep
1013,46,albanian,0.000378087,41.97711027,MiddleEastConflict,keep
1014,46,syrians,0.000346711,76.71670988,MiddleEastConflict,keep
1045,49,children,0.096293438,31.14417653,Parenting,keep
1046,49,parents,0.042976179,59.6330238,Parenting,keep
1047,49,child,0.03411993,57.9756655,Parenting,keep
1048,49,kids,0.030980096,59.4826124,Parenting,keep
1049,49,mothers,0.005214282,99.8059059,Parenting,keep
1050,49,babies,0.003284842,63.50639683,Parenting,keep
1051,49,infant,0.002505875,53.50112164,Parenting,keep
1052,49,fathers,0.00231413,53.50981022,Parenting,keep
1053,49,parenting,0.001882702,89.01494739,Parenting,keep
1054,49,parental,0.001834766,65.74113695,Parenting,keep
1055,49,infants,0.001511195,77.14153139,Parenting,keep
1056,49,foster-care,0.001331433,86.66790624,Parenting,keep
1057,49,moms,0.001307465,32.18308802,Parenting,keep
1058,49,children-ages,0.000959926,42.89650131,Parenting,keep
1059,49,child-abuse,0.000888022,31.63630606,Parenting,keep
1060,49,pediatrics,0.000852069,87.21924832,Parenting,keep
1061,49,adolescents,0.00070826,50.88241057,Parenting,keep
1062,49,toddlers,0.000684292,32.052886,Parenting,keep
1063,49,dads,0.000612387,37.29059591,Parenting,keep
1064,49,6-year-old,0.000600403,31.24044682,Parenting,keep
1065,49,motherhood,0.000564451,41.8187175,Parenting,keep
1066,49,adhd,0.000540483,127.6648963,Parenting,keep
1067,49,pediatricians,0.000492546,116.3420673,Parenting,keep
1068,49,adoptive,0.000408658,45.80464613,Parenting,keep
1085,52,earth,0.013523452,35.98936579,Space,keep
1086,52,nasa,0.012353818,2918.036658,Space,keep
1087,52,moon,0.007622116,39.75813682,Space,keep
1088,52,shuttle,0.005885386,358.2030709,Space,keep
1089,52,mars,0.005530952,213.9142311,Space,keep
1090,52,rocket,0.005442343,117.7068976,Space,keep
1091,52,planet,0.005424622,41.89257949,Space,keep
1092,52,astronauts,0.004308153,519.6020127,Space,keep
1093,52,spacecraft,0.003634727,858.5415558,Space,keep
1094,52,orbit,0.003315736,117.1304213,Space,keep
1095,52,satellites,0.002571423,121.0881276,Space,keep
1096,52,space-station,0.002465093,656.4858764,Space,keep
1097,52,apollo,0.002341041,85.89308314,Space,keep
1098,52,space-shuttle,0.002341041,297.224134,Space,keep
1099,52,astronaut,0.002163823,123.3640599,Space,keep
1100,52,capsule,0.002039771,96.51668212,Space,keep
1101,52,jupiter,0.001880276,122.8666004,Space,keep
1102,52,rockets,0.001844832,38.22408525,Space,keep
1103,52,rover,0.001809389,131.071386,Space,keep
1104,52,planets,0.001791667,293.2389575,Space,keep
1105,52,telescope,0.001685337,448.8267926,Space,keep
1106,52,eclipse,0.001632171,37.43287782,Space,drop
1107,52,booster,0.001543563,55.9973811,Space,drop
1108,52,lunar,0.001525841,73.36432128,Space,keep
1109,52,astronomers,0.001437232,382.7534477,Space,keep
1110,52,comet,0.001437232,55.61764392,Space,keep
1111,52,kong,0.001330902,90.22313642,Space,drop
1112,52,aeronautics,0.001260015,72.02274998,Space,keep
1113,52,observatory,0.001224572,58.36878876,Space,keep
1114,52,orbital,0.001100519,70.01278156,Space,keep
1115,52,astronomy,0.001047354,60.64529777,Space,keep
1116,52,antenna,0.000941024,45.98154071,Space,drop
1117,52,volcanic,0.00090558,33.17509598,Space,drop
1118,52,orbiting,0.000887859,257.5642048,Space,keep
1119,52,planetary,0.000852415,103.5535863,Space,keep
1120,52,crater,0.00079925,57.62004311,Space,drop
1121,52,propulsion,0.000728363,34.43711776,Space,keep
1122,52,capsules,0.000710641,75.03696524,Space,keep
1123,52,milky,0.000710641,38.74637691,Space,drop
1124,52,star-trek,0.000710641,33.99880054,Space,drop
1125,52,volcano,0.000710641,44.50789049,Space,drop
1126,52,eruption,0.00069292,40.13742364,Space,drop
1127,52,voyager,0.000586589,33.19609142,Space,keep
1128,52,comets,0.000515702,108.8338401,Space,keep
1129,55,cents,0.027577167,67.83243998,Earnings,keep
1130,55,earnings,0.016568927,35.98396363,Earnings,keep
1131,55,year-earlier,0.013874551,653.9929527,Earnings,keep
1132,55,net-income,0.008322051,656.9313939,Earnings,keep
1133,55,fourth-quarter,0.006491066,31.2226482,Earnings,keep
1134,55,third-quarter,0.006126357,85.49882089,Earnings,keep
1135,55,second-quarter,0.006074256,73.46664557,Earnings,keep
1136,55,net-loss,0.002464387,126.048113,Earnings,drop
1137,55,revenue-rose,0.00198059,173.0909766,Earnings,drop
1138,55,first-quarter,0.001720084,41.47074776,Earnings,keep
1139,55,share-compared,0.001667983,444.2052879,Earnings,drop
1140,55,year-earlier-period,0.001496793,68.59916995,Earnings,drop
1141,55,pretax,0.001437249,43.23351212,Earnings,keep
1142,55,quarter-ended,0.001407477,127.1665607,Earnings,keep
1143,55,operating-profit,0.001392591,298.9246988,Earnings,keep
1144,55,billion-yen,0.001385148,289.4455849,Earnings,drop
1145,55,stock-exchange-composite-trading,0.001221401,53.40036764,Earnings,drop
1146,55,continuing-operations,0.00099811,235.7588742,Earnings,keep
1147,55,net-profit,0.00099811,74.07730403,Earnings,keep
1148,55,second-quarter-earnings,0.000968338,205.1264362,Earnings,keep
1149,55,full-year,0.000931123,53.77254381,Earnings,drop
1150,55,year-earlier-quarter,0.000841807,261.7835055,Earnings,keep
1151,55,analysts-expectations,0.000774819,206.3443573,Earnings,drop
1152,55,ended-sept,0.000737604,37.30651813,Earnings,drop
1153,55,fourth-quarter-earnings,0.000715275,59.72781844,Earnings,keep
1154,55,per-share-earnings,0.000700389,69.13093592,Earnings,keep
1155,55,diluted-share,0.000670617,200.8050594,Earnings,keep
1156,55,profit-rose,0.000655731,174.6295665,Earnings,keep
1157,55,thomson-financial,0.000655731,43.50413848,Earnings,drop
1158,55,first-quarter-earnings,0.000648288,143.4467052,Earnings,keep
1159,55,analysts-estimates,0.000558971,123.6836689,Earnings,keep
1160,55,write-down,0.000521756,46.96765015,Earnings,drop
1161,55,write-off,0.000477098,62.51565145,Earnings,drop
1162,55,profit-fell,0.000469655,136.2450556,Earnings,drop
1163,55,fourth-quarter-net-income,0.000417554,125.0295653,Earnings,keep
1164,55,pre-tax,0.000417554,88.91441378,Earnings,keep
1165,55,year-ago-period,0.000417554,98.62843283,Earnings,keep
1166,55,cents-per-share,0.000372896,99.30693852,Earnings,keep
1167,55,kronor,0.000305908,64.04743249,Earnings,drop
1168,55,third-quarter-results,0.000305908,72.25719411,Earnings,keep
1169,57,car,0.056533719,67.24234002,Transportation,keep
1170,57,cars,0.021249407,46.94436522,Transportation,keep
1171,57,driver,0.016973029,178.834233,Transportation,keep
1172,57,driving,0.016335764,42.71850588,Transportation,keep
1173,57,drivers,0.013820248,302.1296633,Transportation,keep
1174,57,engine,0.005519043,35.33265524,Transportation,keep
1175,57,uber,0.004345136,207.8204514,Transportation,drop
1176,57,taxi,0.003959423,98.77053728,Transportation,keep
1177,57,wheel,0.003305389,37.2321359,Transportation,keep
1178,57,wheels,0.002634584,40.7953025,Transportation,keep
1179,57,parked,0.00193024,43.56091334,Transportation,drop
1180,57,bmw,0.001661918,58.04654876,Transportation,keep
1181,57,mileage,0.001360056,38.19300327,Transportation,keep
1182,57,brake,0.001326516,42.13075982,Transportation,keep
1183,57,brakes,0.001309746,32.68877071,Transportation,keep
1184,57,mercedes,0.001259435,39.96596636,Transportation,keep
1185,57,horsepower,0.001242665,330.9377212,Transportation,keep
1186,57,towing,0.001242665,112.2922688,Transportation,keep
1187,57,taxis,0.001175585,252.11166,Transportation,keep
1188,57,suv,0.001158815,72.39989848,Transportation,keep
1189,57,steering-wheel,0.001125274,93.4467035,Transportation,keep
1190,57,cadillac,0.001091734,32.50417618,Transportation,keep
1191,57,dashboard,0.001091734,57.13040979,Transportation,keep
1192,57,sedan,0.001074964,66.60781432,Transportation,keep
1193,57,f1,0.001058194,50.33448009,Transportation,drop
1194,57,minivan,0.001041424,56.72096252,Transportation,keep
1195,57,ferrari,0.001024654,52.20170034,Transportation,keep
1196,57,porsche,0.000991114,48.06208381,Transportation,keep
1197,57,air-bags,0.000924033,218.2614653,Transportation,keep
1198,57,scooter,0.000924033,41.58861041,Transportation,drop
1199,57,windshield,0.000924033,52.48648969,Transportation,drop
1200,57,lyft,0.000840183,86.42622255,Transportation,drop
1201,57,acceleration,0.000756332,35.59116808,Transportation,keep
1202,57,seat-belt,0.000739562,44.36918342,Transportation,keep
1203,57,subaru,0.000706022,149.7149481,Transportation,keep
1204,57,cabs,0.000689252,34.09038262,Transportation,keep
1205,57,drunken-driving,0.000689252,39.76354972,Transportation,keep
1206,57,hummer,0.000689252,36.25680287,Transportation,keep
1207,57,chevy,0.000672481,32.49316926,Transportation,keep
1208,57,turbo,0.000638941,131.5680646,Transportation,drop
1209,57,highway-traffic,0.000622171,146.9600792,Transportation,keep
1210,57,seat-belts,0.000622171,34.30932929,Transportation,keep
1211,57,m.p.h,0.000588631,125.6925368,Transportation,keep
1212,57,chassis,0.000571861,152.2938771,Transportation,keep
1213,57,lexus,0.000571861,41.62142681,Transportation,keep
1214,57,miles-per-gallon,0.000538321,156.1646097,Transportation,keep
1215,59,compensation,0.018334463,273.910121,ExecutiveCompensation,keep
1216,59,salary,0.011727798,335.380124,ExecutiveCompensation,keep
1217,59,bonus,0.008772184,142.250477,ExecutiveCompensation,keep
1218,59,bonuses,0.007168812,376.6079931,ExecutiveCompensation,keep
1219,59,ceos,0.003440489,119.434521,ExecutiveCompensation,keep
1220,59,severance,0.003189358,149.6677185,ExecutiveCompensation,keep
1221,59,stock-options,0.003170041,302.7203132,ExecutiveCompensation,keep
1340,70,loans,0.033750696,654.4453345,Mortgage,keep
1341,70,mortgage,0.02818488,443.6657065,Mortgage,keep
1342,70,loan,0.024154461,251.7048309,Mortgage,keep
1343,70,mortgages,0.012092732,887.5668894,Mortgage,keep
1344,70,lenders,0.011620302,714.2278871,Mortgage,keep
1345,70,borrowers,0.010955947,2587.852304,Mortgage,keep
1346,70,lending,0.007161744,311.4080059,Mortgage,keep
1347,70,lender,0.00611354,265.620737,Mortgage,keep
1348,70,fannie-mae,0.004533852,591.9378653,Mortgage,keep
1349,70,freddie-mac,0.004194293,928.0715078,Mortgage,keep
1350,70,borrow,0.003264196,34.67129704,Mortgage,drop
1351,70,subprime,0.003264196,697.1448289,Mortgage,keep
1352,70,freddie,0.003175616,93.82240106,Mortgage,keep
1353,70,fannie,0.003160852,395.8538712,Mortgage,keep
1354,70,foreclosure,0.002762239,136.8502207,Mortgage,keep
1355,70,borrowing,0.002688422,31.26041005,Mortgage,keep
1356,70,student-loan,0.002658895,232.1347781,Mortgage,drop
1357,70,refinance,0.002289809,180.3297123,Mortgage,keep
1358,70,borrower,0.002097885,127.5852675,Mortgage,keep
1359,70,foreclosures,0.002024067,166.5264657,Mortgage,keep
1360,70,refinancing,0.002009304,115.7367875,Mortgage,keep
1361,70,fha,0.001802616,425.7873148,Mortgage,keep
1362,70,appraisal,0.001448293,55.24041391,Mortgage,keep
1363,70,monthly-payments,0.001404003,299.8019677,Mortgage,keep
1364,70,mortgage-rates,0.001404003,331.6328718,Mortgage,keep
1365,70,countrywide,0.00138924,369.9723555,Mortgage,keep
1366,70,defaults,0.001374476,67.41371302,Mortgage,keep
1367,70,sallie,0.001359713,93.00225498,Mortgage,drop
1368,70,paulson,0.001271132,52.70390795,Mortgage,drop
1369,70,repayment,0.001226842,59.34276777,Mortgage,keep
1370,70,student-loans,0.001167788,63.24518061,Mortgage,drop
1371,70,home-equity,0.001108734,321.6393025,Mortgage,keep
1372,70,mortgage-backed-securities,0.001034917,212.7773262,Mortgage,keep
1373,70,forgiveness,0.000975863,31.43415342,Mortgage,drop
1374,70,adjustable,0.000872519,41.66755778,Mortgage,drop
1375,70,30-year-fixed,0.000857756,256.8406593,Mortgage,keep
1376,70,bankers-association,0.000828229,183.2622724,Mortgage,drop
1377,70,appraisals,0.000813465,47.61335172,Mortgage,keep
1378,70,appraisers,0.000813465,87.03698051,Mortgage,keep
1379,70,delinquent,0.000739648,31.43810152,Mortgage,drop
1380,70,1-year,0.000695358,164.2471952,Mortgage,drop
1381,70,fixed-rate,0.000680594,150.5952007,Mortgage,keep
1382,70,refinanced,0.000651068,153.7855904,Mortgage,keep
1383,70,adj,0.000636304,140.7950792,Mortgage,drop
1384,70,payday,0.000547724,31.94081426,Mortgage,drop
1385,71,stocks,0.021767204,927.884638,Stock_market,keep
1386,71,dow-jones-industrial-average,0.004562097,385.0637701,Stock_market,keep
1387,71,dow,0.004504774,546.8356316,Stock_market,keep
1388,71,stock-market,0.004095323,34.2896855,Stock_market,keep
1389,71,nasdaq-composite-index,0.00164681,493.1097049,Stock_market,keep
1390,71,standard-poor-500-stock,0.001491219,397.130674,Stock_market,keep
1391,71,dow-industrials,0.00106539,309.0653422,Stock_market,keep
1392,71,blue-chip,0.000967122,45.94520398,Stock_market,keep
1393,71,rose-cents,0.000950744,62.69289723,Stock_market,drop
1394,71,fell-cents,0.000860665,176.8577478,Stock_market,drop
1395,71,nasdaq-composite,0.000852476,255.2596732,Stock_market,keep
1396,71,dow-jones-industrials,0.000803342,213.9402477,Stock_market,keep
1397,71,gainers,0.000770586,205.2168941,Stock_market,drop
1398,71,index-rose,0.000664129,156.8706676,Stock_market,keep
1399,71,index-fell,0.000647751,187.9098276,Stock_market,drop
1400,71,vix,0.000631373,149.13352,Stock_market,keep
1401,71,nikkei,0.000623184,165.9618028,Stock_market,drop
1402,71,industrials,0.000598617,179.2457456,Stock_market,keep
1403,71,decliners,0.00057405,152.8767723,Stock_market,drop
1404,71,industrial-average,0.000565861,169.4374968,Stock_market,drop
1405,71,russell-index,0.000549482,146.3342571,Stock_market,keep
1406,71,composite-index,0.00048397,114.3163558,Stock_market,drop
1407,71,selloff,0.000475781,99.65205077,Stock_market,keep
1408,71,intraday,0.000451214,99.84024563,Stock_market,drop
1409,71,corporate-profits,0.000443025,37.44809173,Stock_market,keep
1410,71,investment-strategist,0.000434836,96.21628027,Stock_market,keep
1411,71,seng,0.000426647,32.34559564,Stock_market,drop
1412,71,s-p-index,0.000418458,49.75656514,Stock_market,keep
1413,71,stoxx,0.00040208,120.3962532,Stock_market,drop
1414,71,10-year-treasury-note,0.000377513,89.17062609,Stock_market,drop
1415,73,terrorism,0.00585063,118.6137991,Terrorism,keep
1416,73,secret-service,0.004379345,208.3124948,Terrorism,drop
1417,73,hackers,0.003343996,193.0568902,Terrorism,drop
1418,73,tsa,0.003180519,922.655819,Terrorism,drop
1419,73,terrorist,0.003144191,97.24434791,Terrorism,keep
1420,73,terrorists,0.003071535,133.1319099,Terrorism,keep
1421,73,homeland-security,0.003017043,117.6693431,Terrorism,keep
1422,73,breach,0.002908059,48.03520865,Terrorism,drop
1423,73,cyber,0.002490287,125.1756721,Terrorism,drop
1424,73,terrorist-attacks,0.002217827,53.58225785,Terrorism,keep
1425,73,cybersecurity,0.002199663,85.09441321,Terrorism,keep
1426,73,hacking,0.00160025,79.63579642,Terrorism,drop
1427,73,terrorist-attack,0.001164314,61.80946909,Terrorism,keep
1428,73,sept-attacks,0.001091657,48.53407331,Terrorism,drop
1429,73,ransomware,0.001073493,321.4397109,Terrorism,drop
1430,73,equifax,0.000946345,223.5317316,Terrorism,drop
1431,73,breaches,0.000782869,43.12058967,Terrorism,drop
1432,73,marshals,0.000710213,37.87001667,Terrorism,drop
1433,73,hacker,0.000637557,33.71774434,Terrorism,drop
1434,73,attackers,0.000619393,30.00397447,Terrorism,keep
1435,73,hijackers,0.000401425,83.46990993,Terrorism,keep
1436,74,fish,0.02650252,541.3234642,Marine_Biology,keep
1437,74,fishing,0.008333992,166.897666,Marine_Biology,keep
1438,74,waters,0.006289551,32.63253265,Marine_Biology,keep
1439,74,marine,0.005363766,35.3982117,Marine_Biology,keep
1440,74,salmon,0.004148673,174.3470272,Marine_Biology,keep
1441,74,species,0.003203601,139.2386003,Marine_Biology,keep
1442,74,fishermen,0.002702135,281.7400006,Marine_Biology,keep
1443,74,shark,0.00266356,116.1279143,Marine_Biology,keep
1444,74,crabs,0.002624986,201.9807044,Marine_Biology,keep
1445,74,aquarium,0.002605699,120.485868,Marine_Biology,keep
1446,74,trout,0.002605699,111.3911689,Marine_Biology,keep
